track_id,track_popularity,track_album_id,processed_track_name,track_length,track_word_count,track_sentiment,processed_track_artist,artist_length,artist_word_count,artist_sentiment,processed_track_album_name,album_length,album_word_count,album_sentiment,track_album_release_year,track_album_release_month,track_album_release_day
6TUwKZZTGqEDYQb9W3dPf4,0,0M1WfxftfGWSohyayBSRL7,groovy george,13,2,0.0,mike williams,13,2,0.0,groovy george,13,2,0.0,2016,5,16
6RyaV7owmVU6fzEPE17sF1,90,155yGQqPxsYkhV7zQyL95t,que tire pa lante,17,4,0.0,daddy yankee,12,2,0.0,que tire pa lante,17,4,0.0,2019,10,18
4im0rQek6ndUW4eqMPa8Z2,54,3j8n6vRvdVEi8524aSBqpQ,donde estan,11,2,0.0,anna carina,11,2,0.0,donde estan,11,2,0.0,2019,11,8
34FrYXSm9WiGCn7mT1lVuE,52,1rGtfmytWQILTEgFY9tBkj,bebe,4,1,0.0,stepz,5,1,0.0,stepzologi,10,1,0.0,2019,9,12
3ARti7OUxxxhvruAhrw0Pd,1,4D3xkTwsXgfmCdoYF5kxLY,way radio edit,14,3,0.0,vicetone,8,1,0.0,way,3,1,0.0,2015,2,2
0KDhCCh1IAWcfiq458anNn,37,33lk2GnP8cJzl7cd1OJrXn,loyal game dj quik remix explicit,33,6,-0.033333333333333354,2pac,4,1,0.0,loyal game,10,2,-0.033333333333333354,2004,1,1
1AfYo6cKm3yHsJHdmNoGO1,71,2vi1ddPi3fY7vePMqxUVob,interstate love song,20,3,0.5,stone temple pilot,18,3,0.0,purple,6,1,0.0,1994,6,7
02M6vucOvmRfMxTXDUwRXu,71,2UJwKSBUz6rtW4QLK74kQu,711,3,1,0.0,beyonce,7,1,0.0,beyonce platinum edition,24,3,0.0,2014,11,24
3NFuE3uDOr6QUw9UZ9HzKo,59,23XWXQAZVXGyRRpEmYOyQF,sugar feat francesco yates,26,4,0.0,robin schulz,12,2,0.0,sugar feat francesco yates,26,4,0.0,2015,7,17
5WSsTyBvMEFG3ac6JKb9gY,54,4vQ96yyyYbaeTQujH3iTtd,wind change,11,2,0.0,scorpion,8,1,0.0,comeblack,9,1,0.0,2011,11,4
5u6o597GcbXH20H3LeVkHP,51,3zGhnajY0IQK5yoAQ2Bf02,good love feat tory lanez,25,5,0.6,nafe smallz,11,2,0.0,good love feat tory lanez,25,5,0.6,2019,6,13
6xagjcywpcyNFghafZPQJv,66,05LEST8E8mkEIl2LRfUkcI,banana clip,11,2,0.0,miguel,6,1,0.0,war leisure,11,2,0.0,2017,12,1
4wDSLkTUIpRsn3UbCzW9wV,54,1aVyRcDS6m2qIyiSgCj4ge,motownphilly original version,29,3,0.375,boyz ii men,11,3,0.0,best boyz ii men 20th century master millennium collection,58,9,0.5,2003,10,7
0Pva0QBfOfmk2WXvQLtCJp,0,1QyLsCMSvUvU3Vbgn6lmvb,suede,5,1,0.0,nxworries,9,1,0.0,suede single,12,2,-0.07142857142857142,2015,2,23
3D9iV6cYkYJRAPFO6DRKIE,66,0xzaemKucrJpYhyl7TltAk,jealous guy remastered 2010,27,4,0.0,john lennon,11,2,0.0,imagine,7,1,0.0,1971,9,9
5oXStHQf9eqsc05fioz1tE,38,5ZKDf8YObReNGRR0xl64Ng,carillo,7,1,0.0,bufalo,6,1,0.0,carillo,7,1,0.0,2020,1,3
6XtFdeO2jvEYWZ7ixZ2zBN,44,2nxHkoEpYTBFJwZv8Al8jv,voodoo,6,1,0.0,dvbbs,5,1,0.0,voodoo,6,1,0.0,2015,3,16
37eLs34jDlgH0h4cUmoZHW,54,55hMaCL7s7oxbPumBUCN7h,apollo,6,1,0.0,blacha,6,1,0.0,apollo,6,1,0.0,2019,10,4
01Bw3xiZ5PQfn0btMWICaQ,30,2WGceQjphDCN6OdXxNBH6x,beautiful life,14,2,0.85,lost frequency,14,2,0.0,beautiful life,14,2,0.85,2016,6,3
4vELW2hK9eb9R7Q0BNJ3Vh,51,278C3YPG1SJGEDFGTtfNIN,watch dance,11,2,0.0,tom misch,9,2,0.0,watch dance,11,2,0.0,2016,5,23
1lrxKnhETdtGBk5BecESRD,58,0PL6WfKSYj0qQN06K3BvXn,dont leave lonely purple disco machine remix,44,7,-0.09999999999999998,mark ronson,11,2,0.0,dont leave lonely purple disco machine remix,44,7,-0.09999999999999998,2019,9,27
1XGmzt0PVuFgQYYnV2It7A,78,6ijGiBcBfUwkoyHn5VUHU2,payphone,8,1,0.0,maroon 5,8,2,0.0,overexposed track track,23,3,0.0,2012,1,1
0mtdxzBRDbueLFpiwpbHKO,62,5C0YLr4OoRGFDaqdMQmkeH,sola,4,1,0.0,luis fonsi,10,2,0.0,vida,4,1,0.0,2019,2,1
3YIcx96kZEpWDUrgVQPOkH,36,6qmGvFLqPc4yAUj3RqHfE6,automatic,9,1,0.0,deniz koyu,10,2,0.0,automatic,9,1,0.0,2019,3,11
4RHlcNRXerWF5rmBe4KNUa,36,138S8GterIlZRtIQCzMeml,shot heart,10,2,0.0,jelly roll,10,2,0.0,waylon willie iii,17,3,0.0,2018,11,16
18hIrODUziu3KyUxeDKlcq,55,1x5XZhwID74j0tqkcU6hCy,,0,0,0.0,ic3peak,7,1,0.0,,0,0,0.0,2017,11,7
6u1C53AsY5G8tQz0jBuhWt,27,0LiwCKRyBQyVMSY8Ix7S0Y,breathe,7,1,0.0,crime zcene,11,2,0.0,breathe,7,1,0.0,2019,9,19
28vHg201THBT6XchTpbbqs,23,0gX4SvoOt0hc7LhAsL7f0y,breakdown cover,15,2,0.0,barney artist,13,2,0.0,breakdown cover,15,2,0.0,2018,9,19
5xl5582IihbEZAnfj0xyso,59,7zduRJgS6v79QmNUhKGozu,straight,8,1,0.2,paula abdul,11,2,0.0,forever girl,12,2,0.0,1988,1,1
1NgCWYuBLfqBDA3b8MgSVU,67,6KT8x5oqZJl9CcnM66hddo,twenty one,10,2,0.0,khalid,6,1,0.0,free spirit,11,2,0.4,2019,4,5
4zQTsDZqgODryotrqkBvED,0,5fstCqs5NpIlF42VhPNv23,himno la alegria live,21,4,0.13636363636363635,miguel rio,10,2,0.0,rock rio remastered,19,3,0.0,2005,1,1
5h21AlYy4mgHfQp9jUAUGi,47,1RXVeGqsve0nxL8G7P2OVI,im king,7,2,0.0,pc,2,1,0.0,25 life,7,2,0.0,2005,8,23
30z4LVkScpeNhwHFIB8Ewa,75,5g33A80P5q3j7uPtEvrFA1,love,4,1,0.5,joyner lucas,12,2,0.0,love,4,1,0.5,2018,10,17
6P6oguLJZicO3F84oQli3F,49,5KBLtY9BmObU5WhmTdoruX,coexist,7,1,0.0,sonia stein,11,2,0.0,coexist,7,1,0.0,2019,10,23
6AakzlXIJkSzKCIllG4gdf,34,21EglTSwzUorpiXpMBNW2E,black connection,16,2,-0.16666666666666666,camp lo,7,2,0.0,uptown saturday night,21,3,0.0,1997,1,28
7HbwANSdBmfQYCBvBZgvqJ,55,6sZwOcnq4Gb6e82VZ2n6wS,crush,5,1,0.0,campsite dream,14,2,0.0,crush,5,1,0.0,2015,9,4
0c6SqvH32BMgbEFvpHc2gs,70,2PMhID6CzdaI8t4dlPSodY,let go,6,2,0.0,kid laroi,9,2,0.0,let go,6,2,0.0,2019,12,6
6KuqAtoeVzxAYOaMveLNpH,76,1copqxpiZy0dn219MSyPR7,dura,4,1,0.0,daddy yankee,12,2,0.0,dura,4,1,0.0,2018,1,18
0DqMWvzd9AU6z5LBEYSs4r,30,2ovfC6x6h7Ls96tR1V6O4m,je men vais,11,3,0.0,cali,4,1,0.0,menteur,7,1,0.0,2005,9,30
3EKKIR8be1kfAAwaz1fzyS,60,1o7RMlwMagNna98i4e8VpN,halfway feat lena leon,22,4,0.0,tiesto,6,1,0.0,halfway feat lena leon,22,4,0.0,2019,3,15
6jizk5lOUnfpaZXYMdfeC6,68,1OdcBxCNY52OXH0r4odXqP,trumpet,7,1,0.0,jason derulo,12,2,0.0,tattoo,6,1,0.0,2013,9,10
1knDG6hRiyjs3d7tG4GJ2Z,66,5MDmKDe9kmJBsf8yYn8dUM,code,4,1,0.0,game,4,1,-0.4,born 2 rap,10,3,0.0,2019,11,29
1HZBR7AHOA3oXlGE7SB9RP,34,2FaShUMb5UTKtZ4bKUQe6K,least im moving,15,3,-0.3,tommy strauser,14,2,0.0,least im moving,15,3,-0.3,2019,10,25
3nuSxBQUTn7nidezkdcBf4,43,3ud7MR6RnLOms34crGFRkl,sizedrum,8,1,0.0,leyze,5,1,0.0,amnesie,7,1,0.0,2020,1,10
045sp2JToyTaaKyXkGejPy,70,500FEaUzn8lN9zWFyZG5C2,fake plastic tree,17,3,-0.5,radiohead,9,1,0.0,bend,4,1,0.0,1995,3,28
2g9E9UyZ3pdJ1eqUQW0tfQ,5,5csXMdS69VOvh8MjyfwkjB,xxplosive,9,1,0.0,dr dre,6,2,0.0,2001 explicit version,21,3,0.0,1999,1,1
1NKbKnr2LmyMmRciPk7VSF,27,2I0ptss8eg3PEJLwQouj3h,dont let feat sevenever,23,4,0.0,coast,5,1,0.0,dont let,8,2,0.0,2018,7,16
3hyi4CYvZ3K6EqAI2ja7pl,4,22F5JWqnUh0qchqI2wQfS0,sweet emotion,13,2,0.35,kook,4,1,0.0,listen,6,1,0.0,2014,1,1
57OOUUm8evWsioEolcEbOb,32,26cjVAWcAI9TFva1QU7b3m,king queen,10,2,0.0,kovan,5,1,0.0,king queen,10,2,0.0,2018,8,17
5dYaElq0nua2omNCimEapq,55,5VML6S956h4YfoYPooqLEi,birthday,8,1,0.0,jp cooper,9,2,0.0,fifty shade darker original motion picture soundtrack,53,7,0.375,2017,2,10
4yN6xPLopmTLvc27pO9LIE,68,2dBgWXp41imu2zBNv9oFxZ,si tu la f feat wisin,21,6,0.0,nicky jam,9,2,0.0,fenix,5,1,0.0,2017,1,20
5Y0E3dOeynKuLDAXu0t0Bg,60,7uAkY4ERL5Y0BopRxmd3AX,oops oh feat missy elliott,26,5,0.0,tweet,5,1,0.0,southern hummingbird u version,30,4,0.0,2002,4,2
5hcisvFMidkMJlElTO9Qmw,74,287ZdmXv5M5YH5xxdGLhbY,sensualidad,11,1,0.0,bad bunny,9,2,-0.6999999999999998,sensualidad,11,1,0.0,2017,11,3
1AcxJ4t47oSb8GtAlWaxgn,54,6W2mnksM97w3WgHi5rLGXf,circular,8,1,0.0,crisp nibblets,14,2,0.25,circular,8,1,0.0,2018,3,29
0SysExuJoYEHdmyzao1PO3,0,6oNlfFVyg7c4s5074Ipp4Q,ready,5,1,0.2,archie eversole,15,2,0.0,ride wit dirty south style,26,5,-0.6,2002,1,1
4c2Zdtqy5x9BkhTSJRTDmk,16,1yNhdV0BmLHjlN65nwJvX7,take ill take mine,18,4,-0.5,matthew mole,12,2,0.0,home built deluxe edition,25,4,0.6,2014,2,24
4BMk6XhlXJW7ZgIS8vSBZk,62,5vwSqLLGqeCTyRVObYjkDq,caderas blancas,15,2,0.0,mon laferte,11,2,0.0,norma,5,1,0.0,2018,11,9
6m0ea8JV7U0pkCV7UAPOL9,40,1JzVR5GRFt9Wnj8V3A2wuv,satellite,9,1,0.0,cozmoe,6,1,0.0,satellite,9,1,0.0,2019,11,13
1TtJkmAW9Rc55iVOPgZ33z,43,2Ck4KnfNbVPQqcRkmsDt6F,way love,8,2,0.5,karyn white,11,2,0.0,karyn white,11,2,0.0,1988,1,1
3Io1rWLImoNqs1r3gO353n,57,1f6QV4gzGIQbFCThuDjof4,que hay de malo reggae version,30,6,0.0,farruko,7,1,0.0,que hay de malo reggae version,30,6,0.0,2019,8,19
3kSXn1osC89W8JcPLozTzs,64,0mFDIOqypzHp6Xd0el1hoT,stand,5,1,0.0,rachel platten,14,2,0.0,wildfire,8,1,0.0,2016,1,1
6wyr4ReB05D9sJB1Rsmcqo,76,76IRLp7YzBVLKsat6Ro9ae,chicken noodle soup feat becky g,32,6,-0.6,jhope,5,1,0.0,chicken noodle soup feat becky g,32,6,-0.6,2019,9,27
3kxfsdsCpFgN412fpnW85Y,18,4xnq1L6P551Qcb9gBXNMK7,redbone,7,1,0.0,childish gambino,16,2,-0.2,awaken love,11,2,0.5,2016,12,2
6M3lqzrkzSKrBehkeAxTXc,52,7JlCbNWZszAdVKZdtHFQ5p,ghetto bird remastered,22,3,0.0,ice cube,8,2,0.0,lethal injection,16,2,0.0,1993,12,7
4htbAEZWr53J08x3dUv00W,52,7d2qNq4zap02SoWdvr0caA,giving something feel,21,3,0.0,en vogue,8,2,0.0,funky diva,10,2,0.0,1992,3,24
3cJORIh6ygiRm7qXtU6zBw,8,1w6dF3ZptnRk3TXf3j1gCE,must love,9,2,0.5,tonasia,7,1,0.0,charlie rock present freestyle elite club,41,6,0.0,2009,1,27
2FGui0gGtnMeDPZLH1CRd4,20,3nHnaGynNja1rMBmv82A7x,hectic,6,1,0.0,vikstrom,8,1,0.0,hectic,6,1,0.0,2019,10,11
373ugl3mW7zrpYMWjPZWmH,46,1Wfn2eaowmwVBYLghuH3cH,mami cosa,9,2,0.0,hassan el shafei,16,3,0.0,mami cosa,9,2,0.0,2020,1,1
4cIEQ6n11b04xjMqZri4ui,57,0RVryQrrH68kJtMG2vDcId,nowy kolor,10,2,0.0,otsochodzi,10,1,0.0,nowy kolor,10,2,0.0,2017,11,24
6PKZE1OS5HP1YnYtOPbyf2,0,5EBW7odM6ZtfEZU1wgarAF,love come exodus hugo rizzo remix,33,6,0.5,tiesto,6,1,0.0,love come,9,2,0.5,2013,11,4
2qC1sUo8xxRRqYsaYEdDuZ,60,7HWdGPosPkb9GY5MOgLgSW,awake,5,1,0.0,tycho,5,1,0.0,awake,5,1,0.0,2014,3,18
29LHe8kG3PraghUZOZYsw4,58,3UdSdz4TjW3tjmTZE03Ehv,baby boy feat beyonce,21,4,0.0,sean paul,9,2,0.0,dutty rock,10,2,0.0,2002,11,12
1sQBPGypjSgEgJZvD8u8ty,65,0sxfu0XUwHOtnKiZgkTQwk,roll mo,7,2,0.0,lucky daye,10,2,0.3333333333333333,painted,7,1,0.0,2019,5,24
1UjyF6okUHhnVxaLV8ojsA,60,4VFG1DOuTeDMBjBLZT7hCK,wrong feat schoolboy q,22,4,-0.5,anderson paak,13,2,0.0,malibu,6,1,0.0,2016,1,15
67mtN6BlsJR0LVyzvNZnGt,62,3FsCGJY0JqSxvgezoMWYzF,tonight da night,16,3,0.0,redman,6,1,0.0,whut album,10,2,0.0,1992,1,1
463AfXA68pQHMNkwwcufP0,23,4xOzHwJG1DbraOdfQnMfPC,sabanas blancas,15,2,0.0,omara portuondo,15,2,0.0,omara siempre,13,2,0.0,2018,3,25
1XSZPJMT106QBIKBNllFCu,34,0u3NfAqITixuAn2jtFUrxL,,0,0,0.0,litvinenko,10,1,0.0,,0,0,0.0,2018,10,19
6MPUVY3qsAK2xAzZOrBQU9,0,44Fi8msH1ytM0Ot3YY5cmk,work,4,1,0.0,jurassic 5,10,2,0.0,feedback,8,1,0.0,2006,1,1
22F01qwlQDpxjPN8UQFz8n,48,0bBs62WaX2oJOq2W35BDis,po folk feat anthony hamilton,29,5,0.0,nappy root,10,2,0.0,watermelon chicken gritz,24,3,-0.6,2002,2,26
4zQxhaMV9hNuDX1PBNQmMA,0,6TBwXfQCeLoVIOW53dNLqz,call breeze,11,2,0.0,lynyrd skynyrd,14,2,0.0,complete collection,19,2,0.1,2008,1,1
0hdbpjuc7tw96jezbBOwBr,40,5RrDuMBxudx1kL280fijsB,devil den remix,15,3,0.0,arva,4,1,0.0,devil den remix,15,3,0.0,2019,5,12
4KjuEDEvjIR1PDzQQYhoGy,28,2QFZB2buCgFs1cI47yCteP,nadie ama como tu,17,4,0.0,tbone,5,1,0.0,pa mi dios pa mi gente,22,6,0.0,2017,4,7
0f2zcrhhHT59aIGQvRlTZ1,61,0qxsfpy2VU0i4eDR9RTaAU,one night,9,2,0.0,michael kiwanuka,16,2,0.0,love hate,9,2,-0.15000000000000002,2016,7,15
1CEDx1kXFwmpmN2waT2PbM,45,0RwBouE7xTtakAS10eKAGW,anywhere,8,1,0.0,rita os,7,2,0.0,anywhere,8,1,0.0,2017,10,20
7ltU7qHAjo7XFCTznK1OeR,0,3bG1GHeybqiNtO96c85rS7,cae el sol,10,3,0.0,soda stereo,11,2,0.0,el ultimo concierto b,21,4,0.0,1997,12,16
77h8UXtbg4cX1JkVge5lgg,40,1GB5S1s6OvOHP9gS997gaA,posted,6,1,0.0,pac div,7,2,0.0,div,3,1,0.0,2011,11,8
6N22FZs2ZhPBYi3b9XPajV,75,788r22Bhr3IHLTNPy8pZea,still dont know name,20,4,0.0,labrinth,8,1,0.0,euphoria original score hbo series,34,5,0.375,2019,10,4
1WwAVSB0J8faKs2UWRDVjf,37,6HNTsQFMdG9XdQ4ROCG995,crazy heart,11,2,-0.6,cranberry,9,1,0.0,end,3,1,0.0,2019,4,26
4BUOfv1BDuFVcXIhjwDDxb,4,1RF9unDmj4qfkZXdN0bEVY,holiday,7,1,0.0,scorpion,8,1,0.0,lovedrive 50th anniversary deluxe edition,41,5,0.6,1979,2,25
4VgYtXCVJ7IbWAZ5ryfvEQ,82,6sTdi5hrN3uFhARaqbikjG,muevelo,7,1,0.0,nicky jam,9,2,0.0,muevelo,7,1,0.0,2020,1,8
5iwz1NiezX7WWjnCgY5TH4,86,1tFnP9PwIMeMIuj92mfswZ,calma remix,11,2,0.0,pedro capo,10,2,0.0,calma remix,11,2,0.0,2018,10,5
4hmCjMZocVqf0oCmMxnooJ,0,5H9qCsbGlSa1NDwU50N8A7,andamos armados,15,2,0.0,control machete,15,2,0.0,single,6,1,-0.07142857142857142,2017,2,10
5o8lxcSYAj8uXTiIHoyyA9,67,2r0ybH1gnkMCRq1ZnBrPXx,castle,6,1,0.0,freya riding,12,2,0.0,castle,6,1,0.0,2019,5,30
0uv71i1waQbyRjZT86Fctu,61,1ofJDp4DEAf8PHwA15DYTK,tipo uma glock,14,3,0.0,jovem dex,9,2,0.0,tipo uma glock,14,3,0.0,2019,9,10
2Z8WuEywRWYTKe1NybPQEW,81,3cQO7jp5S9qLBoIVtbkSM1,ride,4,1,0.0,twenty one pilot,16,3,0.0,blurryface,10,1,0.0,2015,5,15
6tZAvhrqkVhwFgptDHz5Wr,2,45cv1LtilzQpJtV1YDQqAp,around way girl,15,3,0.0,cool j,6,2,0.35,mama said knock deluxe edition,30,5,0.6,1990,8,27
2ZEqEHPOhJdkI9pCCW9pBD,50,6qLA2cyWhZXDOCBkTpf1zc,kid love diablo remix,21,4,0.5,kygo,4,1,0.0,kid love diablo remix,21,4,0.5,2018,5,11
6C781pluv3BPxGHHCUJNYc,63,5G5rgQHzdQnw32SI0WjIo5,patiently waiting,17,2,0.0,50 cent,7,2,0.0,get rich die tryin,18,4,0.375,2003,2,6
53UXJ9NlgwfE8oOVFhinrS,54,3gttZZF6xNOuEn4qKrlp7c,cowboy,6,1,0.0,upchurch,8,1,0.0,supernatural,12,1,0.16666666666666666,2018,8,19
6sonAwZ8ruHZVzdAwDYsfk,61,47oyrKaeobswT4T8zyaxdM,never let go feat john newman,29,6,0.0,kygo,4,1,0.0,kid love,8,2,0.5,2017,11,3
4JUJAAWpMMOEASId0N0aVQ,60,0QzszneHhs1IGJhGWn32W7,ukadanki,8,1,0.0,young igi,9,2,0.1,ukadanki,8,1,0.0,2019,7,16
1uHfCC9qFChGhiSarUWq1B,52,0s8cuApDirOCHXdb5Atv2F,told,4,1,0.0,palm tree,9,2,0.0,told,4,1,0.0,2018,12,21
2TcZ05FR0xQWZOaFWyRWUt,13,1sPc841nrhYIHNm8rHvRaa,lamour toujours tiesto edit,27,4,0.0,dzeko torres,12,2,0.0,lamour toujours tiesto edit,27,4,0.0,2015,9,22
5j2zA6PmOe8JSz5T2zbnNZ,26,0RGm3A2ImRfFmIkHrMycxG,lemon tree radio edit,21,4,0.0,pesho,5,1,0.0,finest club hit vol 10,22,5,0.0,2017,11,10
6IzDxUO89KXpmw5Oqt1vcz,36,7abGBT12LbH4KZMNcpLCBD,insidious,9,1,0.0,trvnsporter,11,1,0.0,insidious,9,1,0.0,2020,1,13
2Qg0QmSbP5AigkWcmvGR4W,24,4h5L9ygzxbc9GrWuhyHngh,ping pong mix cut hardwell remix,32,6,0.0,armin van buuren,16,3,0.0,hardwell present revealed vol 5,31,5,0.0,2014,6,27
67ri2FYvHV64JSQTHN98iy,23,4PvhuQ1KnYzfhPYkgvIegq,u got ta,8,3,0.0,angie stone,11,2,0.0,rich girl,9,2,0.375,2012,9,25
4es8O2QvvT1YwjU2xyjMJC,55,6gNvnd5bcSmqbuVP0brQR8,hubieras dicho,14,2,0.0,yiyo sarante,12,2,0.0,hubieras dicho,14,2,0.0,2019,8,10
76TpWFiK5YCgw1hy26DWZp,66,4I4xtHaIFOzhZfp1NIHkY6,life,4,1,0.0,george harrison,15,2,0.0,thing must pas remastered,25,4,0.0,1970,11,27
4xeCIrsyuB845UFCQsOxAV,16,7rxBmOWHwXL2Nhl8lcgVKm,love rain coffee shop mix,25,5,0.5,mo def,6,2,0.0,jill scott collaboration,24,3,0.0,2007,1,30
7lPWSar299hReGsKkZiheA,21,06BLB0YP19RZgiqvYwho9A,wan na die,10,3,-0.2,geto boy,8,2,0.0,resurrection,12,1,0.0,1996,4,2
3CRDbSIZ4r5MsZ0YwxuEkn,83,3cQO7jp5S9qLBoIVtbkSM1,stressed,8,1,0.0,twenty one pilot,16,3,0.0,blurryface,10,1,0.0,2015,5,15
6wVViUl2xSRoDK2T7dMZbR,67,0PSWY4XyjTWppfBb0tBtqu,bizarre love triangle,21,3,0.45,new order,9,2,0.13636363636363635,brotherhood collector edition,29,3,0.0,1986,9,29
60f9lgHK7keGA3b84L0d4l,44,2rAf1FJKQ3f9TAQncbnYxG,dear life,9,2,0.0,anthony hamilton,16,2,0.0,step soundtrack,15,2,0.0,2006,8,8
563yuGweEqRVQtjfsDVRyK,73,3GkFmC2guCvyAkcaS95nhc,nao sinto mal mais,18,4,0.0,sidoka,6,1,0.0,nao sinto mal mais,18,4,0.0,2019,10,18
0FigU3fBZd8gtBYR3XUx5e,40,0E5zaBXufOZeScltTtmTZ3,fade life,9,2,0.0,unlike pluto,12,2,0.0,fade life,9,2,0.0,2018,1,26
60DBiajOIPsJqoiVFY6hrE,22,2ZdWGRkuAtXyuUeN3PSnB7,indiana,7,1,0.0,tom aspaul,10,2,0.0,indiana,7,1,0.0,2013,10,14
3UDXkdQquqCEAJdNAsA1wO,45,1TgJXcoFJ7BN0NiViN7wtx,millionaire feat nelly,22,3,0.0,cash cash,9,2,0.0,blood sweat 3 year,18,4,0.0,2016,6,24
0YTXcXihG2qpxb3U3LbPfc,64,77QaRhETtj1oS39f6bbfOa,rich feat block europe offset,29,5,0.375,plug,4,1,0.0,plug talk,9,2,0.0,2019,7,5
4r6jPijW3d5iV0eBFVccsa,33,5nKvQo4wIY7V4rhnFNrqBB,wan na love like,16,4,0.15,tony thompson,13,2,0.0,sexsational,11,1,0.0,1995,6,23
5afHIkEcVhCF1Z1CTqMUXB,19,3beitV4REkUMQn4BXZlD8F,aint nobody love better,23,4,0.5,felix jaehn,11,2,0.0,aint nobody love better,23,4,0.5,2015,3,3
1hSJnfkEqbGF5afz5aqKqi,50,7u6yoSRjIBM2EI52DJLMkZ,siempre peligroso feat fermin iv caballero control machete,58,8,0.0,cypress hill,12,2,0.0,los grandes exitos en espanol,29,5,0.0,1999,10,7
4pbG9SUmWIvsROVLF0zF9s,74,7vEJAtP3KgKSpOHVgwm3Eh,want hold hand remastered 2015,30,5,0.0,beatles,7,1,0.0,1 remastered,12,2,0.0,2000,11,13
7EGAB9F26KVQ6TQCy4G6eW,29,67Z4n9mlhlEnbyirTmm7bK,gold jacket,11,2,0.0,sam tsui,8,2,0.0,gold jacket,11,2,0.0,2019,9,6
3vlOANhOOpJxiCWUzq4DnK,58,7ogL5w0u1GBXZNZk2R5BM0,chemia,6,1,0.0,blacha,6,1,0.0,chemia,6,1,0.0,2019,12,20
1o2E5CwlBWuVElc41EqOSU,63,18SfYsQ4uFVYaMVctPDAvX,,0,0,0.0,emily burn,10,2,0.0,town,4,1,0.0,2019,11,20
3XUm7Z1ZVbqp7E97CrIsPv,20,37U2UqABShCuuCL4vQo8At,tragedy,7,1,0.0,christopher needle,18,2,0.0,exile,5,1,0.0,2019,12,18
5XenUjG7cRnTkUe8AVuuMX,53,2p7iWrYivSiCScrpNI4qiD,wicked game,11,2,-0.4,,0,0,0.0,greatest love song vol 666,26,5,0.75,1997,3,9
1LKGxJ4AVGDXTFBNOe0804,1,4tblz4p2PvcmeoHcT37ATM,head,4,1,0.0,jamestown revival,17,2,0.0,education wandering man,23,3,0.0,2016,10,7
6TH3cuw2MX4K3eGKrRXUxx,28,1BP44lGtugp3p0gMGZm0td,party begun,11,2,0.0,freestyle,9,1,0.0,dont stop rock,14,3,0.0,2007,8,14
2ihCaVdNZmnHZWt0fvAM7B,75,4p9dVvZDaZliSjTCbFRhJy,little talk,11,2,-0.1875,monster men,11,2,0.0,head animal,11,2,0.0,2012,1,1
5rK0pyEObO4DBFLy682QvR,64,5kDL875bDZtpRKtl51ED3X,mask marshmello remix,21,3,0.0,future,6,1,0.0,mask marshmello remix,21,3,0.0,2017,6,16
5zDZO6WqKkGk4oa6fkFLwH,31,19tknRni9ciIV9pVGdZbTr,hard day night,14,3,-0.2916666666666667,bill evans,10,2,0.0,good company,12,2,0.7,2012,5,15
7q3NthaBqFI6s0WnAlnIvq,80,12jwb6dkXYHWYg2YXvNCuA,velitas,7,1,0.0,darell,6,1,0.0,velitas,7,1,0.0,2019,7,12
1O3MJFdmFQoXhZa8hCTm83,23,4UTyAi4oWCEgD5zKr78RR6,cant hold,9,2,0.0,tragedy channel,15,2,0.0,cant hold,9,2,0.0,2019,12,13
3folQRowvURG094lAYvTLo,57,1I5c0By0rOE0CYMHTZmSyK,tiry,4,1,0.0,borcrew,7,1,0.0,tiry,4,1,0.0,2019,11,29
00t7QTffOR3SA3L1BvSQVq,64,2ymwUMeW3BySLhKNp8UQZ3,suicidal thought 2005 remaster,30,4,0.0,notorious big,13,2,0.0,ready die remaster 2015 remaster,32,5,0.2,1994,9,13
3dgGYPMFF7hMUxwwQ4kfuG,26,41KSm33hVPMPh427zZVHUF,notte terza filum wolfgang lohr remix,37,6,0.0,free shot,9,2,0.4,notte terza filum wolfgang lohr remix,37,6,0.0,2019,5,14
5WHTFyqSii0lmT9R21abT8,85,0syM7OUAhV7S6XmOa4nLUZ,dont call,9,2,0.0,mabel,5,1,0.0,ivy rose mixtape,16,3,0.6,2019,1,18
5IMtdHjJ1OtkxbGe4zfUxQ,71,163iYwl7Kdm9ayTnD4VyfN,escape pina colada song,23,4,0.0,rupert holmes,13,2,0.0,partner crime,13,2,0.0,1979,1,1
3t2wpXOjT12d41UkqUlfwo,39,4sdDjaiK4UkeWdCkpl7vVl,oasis radio edit,16,3,0.0,talla 2xlc,10,2,0.0,oasis,5,1,0.0,2019,6,14
0oWHLtxWeMJhmwxtrxhNK0,1,1oR3KrPIp4CbagPa3PhtPp,welcome jungle,14,2,0.8,gun n rose,10,3,0.6,appetite destruction explicit version,37,4,0.0,1987,1,1
6odOP8P6LFdIiuawZhFho7,39,6wpqS71CJr3I0dLguYiZdJ,rich niggaz,11,2,0.375,juvenile,8,1,-0.25,400 degreez,11,2,0.0,1998,1,1
6nfiboYmeoHMxPU05yEQvg,21,73Etgttf15RugtBh9X5Ja1,marudesaturday night,20,2,0.0,babyt,5,1,0.0,marudesaturday night,20,2,0.0,2019,12,2
0xTWI6HrzKHJ6LK11f8jGO,40,0LK0JPBmj0ngJKuYpT064p,,0,0,0.0,daoko,5,1,0.0,,0,0,0.0,2020,1,15
